date,Score 1,Score 2,Score 3,Score 4,Score 5,Overall,Data
12/31/2018,35.35227069,62.20836903,18.23320413,57.44734809,87.11419753,52.0710779,CO
12/1/2018,51.45539488,67.20575838,19.05684755,58.29989243,91.04938272,57.41345519,H2S
12/2/2018,54.17843882,65.63175596,18.6369509,56.4441425,89.04320988,56.78689961,H2S
12/3/2018,54.96248727,61.75016065,19.50096899,56.80498276,93.1712963,57.2379792,H2S
12/4/2018,51.00868542,59.97811896,17.76485788,57.61193309,95.48611111,56.36994129,H2S
12/5/2018,51.87650668,62.27225326,19.12144703,58.58340978,96.73202614,57.71712858,H2S
12/6/2018,52.95787112,63.89972142,17.86983204,57.70625138,90.4003268,56.56680055,H2S
12/7/2018,51.49498276,60.94934576,20.51033592,59.33086462,97.99382716,58.05587124,H2S
12/8/2018,46.58254927,54.20916498,20.38921189,59.45973614,97.41512346,55.61115715,H2S
12/9/2018,58.57252697,65.14236583,18.89534884,57.83595495,95.58823529,59.20688638,H2S
12/10/2018,63.05339616,68.38249439,17.47416021,56.39436242,93.92361111,59.84560486,H2S
12/11/2018,57.29690353,65.28083826,18.70962532,57.24314594,94.64869281,58.63584117,H2S
12/12/2018,53.49899886,61.02653995,18.93572351,57.99060078,95.79248366,57.44886935,H2S
12/13/2018,56.89514745,64.73046789,19.37177003,57.99060078,92.55401235,58.3083997,H2S
12/14/2018,54.33874197,64.25011669,19.33947028,56.59878832,92.39969136,57.38536173,H2S
12/15/2018,52.74936307,61.96069556,19.80781654,57.91327786,94.63734568,57.41369974,H2S
12/16/2018,57.14567699,57.1165034,20.56686047,59.53705906,98.26388889,58.52599776,H2S
12/17/2018,54.55091727,61.94768085,21.27745478,59.74325349,96.30847953,58.76555719,H2S
12/18/2018,65.94006035,66.37961162,22.5371447,60.0346313,96.90972222,62.36023404,H2S
12/19/2018,54.96848483,62.4478855,22.45639535,60.01804058,96.5625,59.29066125,H2S
12/20/2018,57.6871197,66.01570672,22.27067183,60.03686104,95.76388889,60.35484964,H2S
12/21/2018,58.26919222,59.21689494,21.81847545,60.16743306,98.75730994,59.64586112,H2S
12/22/2018,55.9625516,65.08984221,21.26937984,60.00912162,96.27192982,59.72056502,H2S
12/23/2018,52.4773838,52.59699682,21.22900517,59.97888784,96.08918129,56.47429098,H2S
12/24/2018,53.2976678,59.82117471,21.7619509,60.13398698,98.50146199,58.70324848,H2S
12/25/2018,54.83039409,57.60244978,21.6004522,60.07030712,97.77046784,58.37481421,H2S
12/26/2018,69.2967959,67.9152885,21.6004522,60.09037477,97.77046784,63.33467584,H2S
12/27/2018,49.3970632,48.63956559,20.79295866,60.06263535,94.11549708,54.60154397,H2S
